Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,1.9438542428317371,0.21796796796796797,1.5851279740333557,0.35435435435435436,0.31581790357678025,0.3263426175158651,0.3623461383390251,0.3458365846340346,0.0001
2,1.3626004137822219,0.47647647647647645,1.1630838278532027,0.5175175175175175,0.49122712545556513,0.5007178711256433,0.5451512530199929,0.5070807105508871,0.0001
3,1.0809276726682324,0.5790790790790791,0.952042741060257,0.6466466466466466,0.6218862749632468,0.6273122690280639,0.6296817104109517,0.6402876223986697,0.0001
4,0.8938785116892081,0.6506506506506506,0.7953211952634156,0.6996996996996997,0.6836657333649299,0.691783048592293,0.6974991689461916,0.6931249376010561,0.0001
5,0.7782864356399499,0.6926926926926927,0.717825091322884,0.7107107107107107,0.6934070606501035,0.6983789364729963,0.7100181084551301,0.7065065601153494,0.0001
6,0.687577518074213,0.7307307307307307,0.7120640892498196,0.6856856856856857,0.6893338710509098,0.6949331959940375,0.7325231337310096,0.682436334785549,0.0001
7,0.6320253758956303,0.7437437437437437,0.71119330244913,0.7377377377377378,0.7279882560398033,0.7313969913462671,0.7530609514949415,0.7418528151254392,0.0001
8,0.5637899551475821,0.7752752752752753,0.556038771497435,0.7847847847847848,0.7750700965114272,0.7785694709153146,0.7778059000923072,0.7809873936464745,0.0001
9,0.5286611298370563,0.7870370370370371,0.5072054146246519,0.7917917917917918,0.7862229523172659,0.7904603005986705,0.7968263207249037,0.7893411552443581,0.0001
10,0.49489762875168825,0.801051051051051,0.5975441017108969,0.7697697697697697,0.7685260657235109,0.7735758728277634,0.773402366822704,0.7683409852730746,0.0001
11,0.4873502491081872,0.7957957957957958,0.4795421803644858,0.8078078078078078,0.7993897449626398,0.8019154766895339,0.8068305682234089,0.8074237409793757,0.0001
12,0.441623894807177,0.8220720720720721,0.4764010956917773,0.8058058058058059,0.8049368518179487,0.8068792698114353,0.8084379178456627,0.8034779849352405,0.0001
13,0.432468091550207,0.8288288288288288,0.6051446926797253,0.7677677677677678,0.75776388741639,0.7622264772634123,0.7785211365226306,0.761839615017853,0.0001
14,0.4018989494885296,0.8340840840840841,0.5062668367294245,0.7997997997997998,0.7943614445459279,0.7979526322294219,0.8020937160080358,0.7986876464298972,0.0001
15,0.3978131585924317,0.8358358358358359,0.6166232702119451,0.7927927927927928,0.7844762827785391,0.7885384933335742,0.7952908520732316,0.7907997420131788,0.0001
16,0.3702712423223488,0.8458458458458459,0.5542143984752038,0.8108108108108109,0.8023757587483579,0.8044165568651166,0.8072402558038007,0.8084213753364646,0.0001
17,0.3736860880550743,0.8523523523523524,0.5408598901129544,0.8108108108108109,0.8071288007807134,0.8105413690068488,0.8205655872696461,0.8134278556536867,0.0001
18,0.35157913627980003,0.8538538538538538,0.5436335530170072,0.8158158158158159,0.8095231340386057,0.8124391141952263,0.8128357258066041,0.8121094328427638,0.0001
19,0.34290210925773956,0.8551051051051051,0.6253423960621112,0.8058058058058059,0.7941734552230489,0.7978703031257741,0.8146104619825164,0.7995581915499479,0.0001
20,0.33151589274742144,0.8618618618618619,0.5062365214113043,0.8048048048048048,0.801546233826732,0.8039827286297738,0.8111633556893973,0.8074969570013957,0.0001
21,0.3161011142408711,0.8656156156156156,0.48579161669946735,0.8148148148148148,0.8103191154409988,0.8147646777622013,0.8161445445909017,0.8112427430188297,0.0001
22,0.3040952959073676,0.8738738738738738,0.45683228778492185,0.8328328328328328,0.8319778858928228,0.8350332661470837,0.8372076702009132,0.8296571311253467,0.0001
23,0.29627123578761877,0.8746246246246246,0.5606088317146796,0.8188188188188188,0.8183570059659795,0.8202733971994205,0.8252044737089098,0.8178981096735378,0.0001
24,0.29541422486142715,0.8756256256256256,0.5024409452053353,0.8298298298298298,0.8266976537526318,0.8302687202675544,0.8283507523595547,0.8269223534875837,0.0001
25,0.2807885147913408,0.8766266266266266,0.4726883457322865,0.8328328328328328,0.8333423274872167,0.8349621280687497,0.8380862401739093,0.8310874950171883,0.0001
26,0.27145935795611736,0.8888888888888888,0.5162643761709725,0.8358358358358359,0.8328784368692471,0.8340413422704104,0.844042729081409,0.8359670631447603,0.0001
27,0.2669579113301254,0.8843843843843844,0.4505851167560204,0.8448448448448449,0.8442577170171326,0.8457275855210895,0.8467817732987772,0.8429496059460369,0.0001
28,0.24416992237168428,0.8911411411411412,0.5522881404892647,0.8308308308308309,0.8292331783797872,0.831698231538327,0.8357251944538182,0.8280768537262271,0.0001
29,0.26309049694605774,0.8918918918918919,0.4970293014811365,0.8398398398398398,0.8366770589482073,0.8387753356683694,0.8368197882101314,0.8382036928856826,0.0001
30,0.2589633226711936,0.8883883883883884,0.48155767708681424,0.8468468468468469,0.8437352771212395,0.8448633655671792,0.8428482554596998,0.8467772546624864,0.0001
31,0.24721516551099504,0.8926426426426426,0.49053492768966567,0.8518518518518519,0.8491522261643359,0.8498572091312865,0.8532696491500401,0.8515282883907624,0.0001
32,0.24408253499241178,0.8948948948948949,0.46267309079418545,0.8398398398398398,0.8379269631490205,0.8412118672060023,0.8400281921594036,0.8385584738850517,0.0001
33,0.24061998863717096,0.8971471471471472,0.5334674741704666,0.8318318318318318,0.8283774139113391,0.8311928406987387,0.8339985933031976,0.8288514282101167,0.0001
34,0.23359777795260847,0.8971471471471472,0.5147186437632434,0.8488488488488488,0.8429752266583331,0.8449912716732397,0.8471348130841717,0.8460156841626755,0.0001
35,0.23094560913146336,0.9009009009009009,0.598534282663371,0.8258258258258259,0.8215620580035428,0.8231317302728908,0.8243345675191107,0.8268603657305257,0.0001
36,0.2324749032360452,0.8971471471471472,0.5230043944224824,0.8308308308308309,0.828429580143243,0.8315086507762012,0.8362583713599829,0.8309000522248934,0.0001
37,0.21589635185551606,0.9049049049049049,0.47816634903320754,0.8458458458458459,0.8407196600651479,0.8433470226982358,0.8393624595937941,0.8439025271829208,0.0001
38,0.17390964680427703,0.923923923923924,0.5100386042834365,0.8528528528528528,0.8490009845706749,0.8508850429073181,0.8497653193774625,0.8505814818546193,5e-05
39,0.14858376134020013,0.9301801801801802,0.5377347104582906,0.8428428428428428,0.8395427503924979,0.8411519586952971,0.8406113853188076,0.8441617192419691,5e-05
40,0.1535619197030819,0.9219219219219219,0.5918355599720064,0.8398398398398398,0.8358403293397662,0.838243617117341,0.8370387608498839,0.8400817541378021,5e-05
