Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,3.6162399059219443,0.21166415284062343,2.5169909891846673,0.2634048257372654,0.23024576457555143,0.2255780634853473,0.2633572547932915,0.261969030184837
1,2.4832514708498366,0.28523546170604996,3.4521793111017987,0.29222520107238603,0.28182927077107695,0.28042780185333716,0.3656199201282422,0.29483565754880037
2,2.2092674086617023,0.34808111278699516,2.3154525960777033,0.28418230563002683,0.2625002994924116,0.2628320725400329,0.34142215368956397,0.2840705396442878
3,2.0238167186823124,0.4007038712921066,1.8067447981983522,0.43297587131367293,0.4279074751746116,0.4100397659390042,0.4713589704958085,0.45514859337869595
4,1.777479973790146,0.4670688788335847,2.6092462891464105,0.4517426273458445,0.4549190402179946,0.4448854491948513,0.5368632079212742,0.4599558543488697
5,1.5784310719874195,0.5020948550360315,1.5695130926752423,0.5180965147453083,0.5160696863535436,0.5059374240085217,0.5624904697851525,0.5268039670859624
6,1.504236890695614,0.5304172951231775,1.409902571754944,0.5609919571045576,0.5797829180214953,0.5653860363259698,0.6291137933233486,0.5787024302402518
7,1.3073718612718905,0.5796882855706386,1.1460492361888273,0.6025469168900804,0.6213250814590457,0.6001113111814288,0.6931141714183751,0.6281990631480833
8,1.0711511804161804,0.6418635830400536,0.9417706016846581,0.6789544235924933,0.6888130273795234,0.6780188580022324,0.7816860148018298,0.6874557705684183
9,0.8006533750312192,0.7268309033014916,0.847900055119711,0.7057640750670241,0.7030896296994452,0.6958832871261734,0.7318524873689806,0.7140326009099233
10,0.6367397224957622,0.7734204793028322,0.49290230674507,0.8176943699731903,0.8188948247160168,0.8162869764867761,0.8426826619378801,0.8223347635102312
11,0.5774424821324572,0.8034188034188035,0.4836726345423458,0.829088471849866,0.8255859738708518,0.8227889582429274,0.8621658235699622,0.834377243351767
12,0.4916393566749826,0.8302329478800067,0.3672119084735204,0.8552278820375335,0.8698518475413836,0.863305674156054,0.9087107409066063,0.8580484518195951
13,0.4437300938957626,0.8416289592760181,0.5338611330438622,0.8558981233243967,0.848851078896273,0.8459190101377277,0.872647358600883,0.861249807388174
14,0.4203368129063131,0.8582202111613876,0.684689484364103,0.8136729222520107,0.8259011898642918,0.8216948337924257,0.8732862123844181,0.814013998242592
15,0.41402187156743475,0.8605664488017429,0.4730641163875635,0.8364611260053619,0.8378069613885838,0.8399609433653968,0.8905406034577269,0.8358938584658722
16,0.3778313585552314,0.8671023965141612,0.3508538257244826,0.8719839142091153,0.8693896415201575,0.8663115050636776,0.8987674702614277,0.8749627973331766
17,0.36250838185646145,0.8754818166582873,0.27732606288769196,0.8981233243967829,0.9018252785453138,0.8990968927112238,0.9128127274579659,0.901260975029867
18,0.36226107425971116,0.8831908831908832,0.24675508780004277,0.9155495978552279,0.91812242165098,0.9155945518609361,0.9301653965936186,0.9184320181454025
19,0.3133946213692651,0.8920730685436568,0.2996468334253697,0.9048257372654156,0.9036388166781558,0.9002350601536523,0.9239625461418538,0.9109374374253778
20,0.3137187800720257,0.8954248366013072,0.24212203270944221,0.9202412868632708,0.9238347635503171,0.9212302214706787,0.9320426215752888,0.9229135574436902
21,0.3139871962193293,0.8976034858387799,0.338309191162819,0.8773458445040214,0.8866421095100441,0.8823965697880153,0.908370578694838,0.8822184944384738
22,0.304365489450109,0.9027987263281381,0.20145768201388048,0.9269436997319035,0.9317193512082078,0.9284558654036473,0.9441038077752036,0.931297314130533
23,0.2627605564949809,0.9084967320261438,0.4418820413365414,0.853887399463807,0.8468253701288946,0.8450922882420823,0.890390850311063,0.8596220255558946
24,0.2815800491981091,0.9093346740405563,0.5592582085574336,0.8532171581769437,0.8504450661040955,0.8482862191836111,0.8966286504074406,0.8521903886043133
25,0.2918424702006091,0.9089994972347913,0.17546982339528766,0.9336461126005362,0.9358527026123501,0.9333457614305788,0.9443418308782285,0.9378300644944714
26,0.2837049924834488,0.9073236132059661,0.17462821561008038,0.9336461126005362,0.9373742824699676,0.9351366085117933,0.9468689683665393,0.937025048435552
27,0.23533595466143128,0.917881682587565,0.2576481278935595,0.9142091152815014,0.9213364102401824,0.9177663539451054,0.9338715666810016,0.9177438762778064
28,0.28944393155779474,0.9157030333500922,0.1993588462906904,0.9309651474530831,0.9294175290452155,0.9286983603191511,0.9419125303768234,0.9320394607314196
29,0.22901401147973463,0.9239148650913357,0.19745539560631514,0.9242627345844504,0.9280399189533127,0.9247893021087884,0.9382335970008074,0.9274703728117789
30,0.23077979136676005,0.9276018099547512,0.14257594150217323,0.9423592493297587,0.9438502143087997,0.9420975206185181,0.949064315516881,0.9457371110051074
