Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,1.5513484556753714,0.33596096096096095,1.170935912856034,0.4219219219219219,0.35523770879224115,0.3339672054125213,0.531974648226272,0.4600348769229225
1,1.0658341879780229,0.5183933933933934,1.2213642675252188,0.5225225225225225,0.5181431677039166,0.5167992455112587,0.5926841874270931,0.5205231297627718
2,0.8802004248440802,0.612987987987988,0.816898813914685,0.6546546546546547,0.6540310190995292,0.6526106278088067,0.6847570306883431,0.6624471398575299
3,0.7825057592925366,0.6625375375375375,0.7485207081661516,0.6531531531531531,0.6424792891197625,0.6333115450292127,0.7255452223342131,0.6734683081901776
4,0.7095474361836374,0.6884384384384384,0.7102634341766437,0.7042042042042042,0.7121363436832335,0.7102877362243492,0.7615512676546538,0.7158194391516269
5,0.6375826025107602,0.7278528528528528,0.6636395290760058,0.7342342342342343,0.7152921956726628,0.7199928618720758,0.7686704244452978,0.724642764543256
6,0.5841240037131954,0.746996996996997,0.6798357880186467,0.7312312312312312,0.7216598869308051,0.722421858794852,0.7772612866406501,0.7225883030616406
7,0.5420771951398423,0.7668918918918919,0.5566342781697001,0.7597597597597597,0.7619089218382862,0.7609366465834738,0.783218726638955,0.7653603497587421
8,0.4986665329082055,0.7905405405405406,0.4999226336810915,0.7942942942942943,0.7951224840878193,0.7925981200684459,0.8013725037905809,0.7973963096241928
9,0.44288200098886954,0.8104354354354354,0.5393778465776926,0.7912912912912913,0.7914388833367935,0.7888646178423925,0.7987701758401453,0.7942949761309515
10,0.4224278339053373,0.8205705705705706,0.5239824167275358,0.7957957957957958,0.7942919884144571,0.7937322901965284,0.7941401121206176,0.7959852595421631
11,0.3925897981765241,0.8231981981981982,0.5113341484573111,0.8108108108108109,0.8103080218990449,0.8085312107978043,0.8123770737534864,0.8118836481011322
12,0.3872640163528624,0.8355855855855856,0.5356660273398683,0.7927927927927928,0.7951307986082422,0.7932215254583674,0.8104099767058003,0.7988223410476842
13,0.35524847205552096,0.847972972972973,0.5416667136319336,0.7942942942942943,0.7942688134527628,0.7910099545663307,0.8085982196435492,0.8034240969963901
14,0.3444706236995343,0.8468468468468469,0.4728309785381758,0.8168168168168168,0.8177879251125865,0.8137171402489568,0.8280549749606644,0.8266250229644275
15,0.32944246152186535,0.8569819819819819,0.41599634444407585,0.8318318318318318,0.8315892132314538,0.8309574133301054,0.8304174345235026,0.8330044218612701
16,0.3152016146690934,0.8592342342342343,0.43391574471301975,0.8183183183183184,0.819235387353561,0.8186123796040021,0.8210788423903842,0.8180544763924166
