Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,2.097967091384712,0.22722722722722724,1.6855687747001649,0.2222222222222222,0.17462638076673165,0.15326876584186525,0.1523023080768956,0.2500472647605067,0.0001
2,1.423433006376595,0.4642142142142142,0.7866395486444235,0.7527527527527528,0.7146324234205338,0.7047160214906478,0.7765642519422562,0.7655295567713902,0.0001
3,1.0048501312255382,0.6346346346346347,0.46578995102643966,0.7807807807807807,0.7444120585512175,0.7400913493408054,0.7879721295624742,0.7834359744001104,0.0001
4,0.8696880122652283,0.6714214214214215,0.3599285276243463,0.8838838838838838,0.8487431422131313,0.8457730650532037,0.8304108999921807,0.8839724680432646,0.0001
5,0.7891888911793897,0.7062062062062062,0.3024911609161645,0.8668668668668669,0.8433722345425319,0.8335524518474885,0.9384277558190601,0.8769417409803573,0.0001
6,0.6969356115029247,0.738988988988989,0.2359957928478252,0.8788788788788788,0.8496922578555233,0.8396822478455132,0.8309386973180077,0.8888888888888888,0.0001
7,0.6461455618796704,0.7592592592592593,0.22560040174054302,0.8868868868868869,0.8504780990868639,0.8473628403321338,0.8297968154813549,0.8869223205506391,0.0001
8,0.5846069192390766,0.7742742742742743,0.2259992904284518,0.8538538538538538,0.8268087677243506,0.8165993551244999,0.8038110574342459,0.8638638638638638,0.0001
9,0.5381167943324163,0.7907907907907908,0.19536812512841426,0.8888888888888888,0.8539502675480013,0.8508026440037773,0.835727969348659,0.8888888888888888,0.0001
10,0.5074558871158691,0.7955455455455456,0.18130512988503325,0.8898898898898899,0.8709763239498283,0.8676746501488423,0.8922064048881708,0.8907998907998907,0.0001
11,0.45589810006706893,0.8163163163163163,0.1737908688853422,0.8908908908908909,0.8673851196329072,0.8641665618420781,0.8998835008009318,0.8913872550236187,0.0001
12,0.45218709549583214,0.8128128128128128,0.16966150853470935,0.8908908908908909,0.8583174355052428,0.8552089138782026,0.9473429951690822,0.890890890890891,0.0001
13,0.439089397776341,0.8248248248248248,0.17060039661246265,0.8868868868868869,0.8651908416573464,0.8564223832764849,0.9439484126984128,0.8962350780532599,0.0001
14,0.408509926863284,0.8428428428428428,0.16445266368742978,0.9279279279279279,0.9310293571163135,0.9279493540363104,0.9311866339456135,0.9312370221461129,0.0001
15,0.3698770440939085,0.8318318318318318,0.17471910690332879,0.9099099099099099,0.9095939521471436,0.9063992681013957,0.9160178462076808,0.9119780937962756,0.0001
16,0.3788065774753961,0.8403403403403403,0.16409080950865312,0.8938938938938938,0.8847653321337532,0.8813644953995832,0.9000269583847671,0.8953829862920772,0.0001
17,0.33527576590134417,0.8603603603603603,0.15841690860946447,0.9109109109109109,0.8943978203687821,0.8917896418985348,0.9491907874260817,0.910910910910911,0.0001
18,0.36894459812823255,0.8506006006006006,0.1588643751739487,0.9009009009009009,0.878311041174928,0.8754049092365378,0.9500000000000001,0.900900900900901,0.0001
19,0.338479510907785,0.8616116116116116,0.14921884022001922,0.918918918918919,0.9181417230226404,0.9152967728092691,0.9269488283118125,0.9204907386725567,0.0001
20,0.3342588271295933,0.8658658658658659,0.15900427677917445,0.9049049049049049,0.8948952171124321,0.8884261630243303,0.9487594390507011,0.9127640036730946,0.0001
21,0.2902724304139528,0.8718718718718719,0.14292181839646195,0.9229229229229229,0.9221841070709051,0.917878125111292,0.9418901660280969,0.928713837804747,5e-05
22,0.29710254781048706,0.8773773773773774,0.13687466442740742,0.9409409409409409,0.9420116713797011,0.9389830016843648,0.9537195423271372,0.9453254907800362,5e-05
23,0.28376450828370625,0.8828828828828829,0.14615683087563247,0.91991991991992,0.9189823908925033,0.914483509989128,0.9386911723753829,0.9258762895126531,5e-05
24,0.2841381030536046,0.8766266266266266,0.1456835890714424,0.9079079079079079,0.9107565456628451,0.906286055755462,0.9150237872926947,0.913202458657004,5e-05
25,0.2568703640827897,0.8891391391391391,0.11937351905157481,0.9459459459459459,0.9482604817127565,0.9458896898682805,0.9490093457943924,0.9487586760314033,5e-05
26,0.28062410660114456,0.8836336336336337,0.12919911077317653,0.924924924924925,0.9177569600389656,0.9153897821203689,0.9509916094584288,0.9250903796358342,5e-05
27,0.291185787787159,0.8843843843843844,0.12353413311366143,0.9359359359359359,0.9325538771471571,0.930476200535319,0.9521539190132641,0.9362668453577544,5e-05
28,0.2565022502956843,0.8941441441441441,0.1355996973713088,0.923923923923924,0.9269370063731218,0.9234472781127514,0.9290653769462475,0.9280602916966553,5e-05
29,0.2529838117739238,0.8911411411411412,0.1532389210854198,0.9009009009009009,0.9050294922129394,0.9009174963996986,0.9050264550264551,0.9050372686736323,5e-05
30,0.2624486681052529,0.8901401401401401,0.17735698710242678,0.9179179179179179,0.9141424840629246,0.9110350378710232,0.9374635626608367,0.9237915601551965,5e-05
31,0.28451404270916264,0.8918918918918919,0.13848613873990978,0.918918918918919,0.9197598650415715,0.9155363045926459,0.9312135680048215,0.9243789243789244,5e-05
32,0.22648880622221845,0.9004004004004004,0.1321220345324565,0.9119119119119119,0.9142753970053494,0.909914600565345,0.9199847382334505,0.9172064626610081,2.5e-05
33,0.2285769767607629,0.8991491491491491,0.11638342972444488,0.944944944944945,0.9470336124861203,0.9444729122510014,0.950440264501319,0.9483367665185847,2.5e-05
34,0.21992422671495637,0.9059059059059059,0.10950999572448573,0.944944944944945,0.9466990816452273,0.944039417149814,0.9528335280167073,0.9486676759404032,2.5e-05
35,0.21939874307389054,0.9074074074074074,0.10955457340009213,0.9469469469469469,0.9459576205338917,0.9442094854524233,0.9598089740946885,0.9472778563687654,2.5e-05
36,0.2144442656707109,0.9051551551551551,0.12406112359519514,0.928928928928929,0.9235735578986441,0.9212735232361497,0.9541693531055233,0.9290943836398383,2.5e-05
37,0.21234584748572172,0.9094094094094094,0.11343936263868837,0.934934934934935,0.934031947260554,0.9303559548839968,0.9589646464646465,0.9403122130394858,2.5e-05
38,0.21330800111951298,0.9111611611611612,0.11688965912608854,0.933933933933934,0.930840108401084,0.9286379061988818,0.9531288429781104,0.9342648433557523,2.5e-05
39,0.19575711785417885,0.913913913913914,0.10969083724342314,0.950950950950951,0.9523201362281822,0.9499039269154211,0.96063233965673,0.9545909545909547,2.5e-05
40,0.22516094553177685,0.9046546546546547,0.09964050369172747,0.955955955955956,0.9577413479052824,0.9557393459032802,0.9600853986818899,0.9586859586859586,2.5e-05
41,0.21836894334917295,0.9111611611611612,0.11606582555613891,0.9469469469469469,0.949020607764241,0.9465757666097224,0.951933551198257,0.9501733138096774,2.5e-05
42,0.212336406409104,0.9144144144144144,0.09316851648344322,0.953953953953954,0.9549716040944111,0.9532405497317779,0.9591315453384419,0.9548639548639548,2.5e-05
