Metric,Value
Best_Model_Val_Loss,0.22693076024372547
Best_Model_Val_Acc,0.9419419419419419
Best_Model_Val_F1_Macro,0.9437743459473364
Best_Model_Val_F1_Weighted,0.9421972758923434
Best_Model_Val_Precision,0.9445035347919666
Best_Model_Val_Recall,0.9433149001796036
Training_Process_Best_Acc,0.9419419419419419
Training_Process_Best_F1_Macro,0.9437743459473364
Training_Process_Best_F1_Weighted,0.9421972758923434
