Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,1.3464785852078889,0.5262762762762763,0.39454013075865807,0.8368368368368369,0.8425010939122175,0.8375726157571789,0.8484001569474791,0.8408718694741159,0.0001
2,0.3597582575995722,0.8480980980980981,0.23370215238444508,0.8788788788788788,0.8539862417389724,0.8525494818673226,0.9263172362228966,0.8790986625539735,0.0001
3,0.2346901203080878,0.8921421421421422,0.1457888999262359,0.9169169169169169,0.9131402849960862,0.9082051450619193,0.9518259868338715,0.9234927913664763,0.0001
4,0.1732194836597093,0.9179179179179179,0.14124406565019307,0.924924924924925,0.9267338764824289,0.9240621338582985,0.9281989061792709,0.927096816506376,0.0001
5,0.13930491555260546,0.934934934934935,0.09459483701126738,0.9459459459459459,0.9469668934758977,0.945240513475146,0.9509212462414433,0.9468058754470428,0.0001
6,0.1396891559315966,0.9434434434434434,0.09140737517008983,0.94994994994995,0.9512778230935983,0.9488594274588095,0.959997362034399,0.9536076704218297,0.0001
7,0.10037094782438617,0.9502002002002002,0.09006448677675052,0.9629629629629629,0.9639959248494433,0.962784188923003,0.9644661892949861,0.9639525562970539,0.0001
8,0.09947890690192814,0.9587087087087087,0.05723084785698486,0.96996996996997,0.9710903426791277,0.969687070247818,0.9756238020336419,0.9723690632781542,0.0001
9,0.10049747725760678,0.9562062062062062,0.055485277916800385,0.96996996996997,0.9697407188661562,0.9691037030700533,0.9732394488027811,0.9702181520363339,0.0001
10,0.07467517338941855,0.9642142142142142,0.12184144373734608,0.950950950950951,0.9528195894609076,0.9503439392074795,0.9600417241605886,0.954622934759978,0.0001
11,0.07318394759580663,0.9642142142142142,0.0663090669227522,0.9619619619619619,0.9634275852913845,0.9616665650118458,0.9670294958808214,0.9646092373365099,0.0001
12,0.08539799180880647,0.9632132132132132,0.058923080653119214,0.96996996996997,0.9707070707070707,0.9695695695695696,0.9748042219952331,0.9703008793917883,0.0001
13,0.08392761859223889,0.960960960960961,0.06998223395344166,0.9569569569569569,0.9586990929460897,0.9568007353610366,0.9600636818982289,0.9594387776205957,0.0001
14,0.06802496286235601,0.9667167167167167,0.06867525461783362,0.9669669669669669,0.9680770553835569,0.9664965274872396,0.9745370370370371,0.9696969696969696,0.0001
15,0.04814324499170713,0.9732232232232232,0.04444897460607089,0.9679679679679679,0.9691056419499399,0.967701024210079,0.9730476875025718,0.9703670612761521,5e-05
16,0.04837767884322158,0.9737237237237237,0.03859889394308078,0.977977977977978,0.9785688492513374,0.9777283140596571,0.9822305354220249,0.9780607053334326,5e-05
17,0.04850228394651456,0.9732232232232232,0.050920861966129397,0.974974974974975,0.9757248537736343,0.9747586365912009,0.9783636550519067,0.9753058843967933,5e-05
18,0.04837555696903318,0.970970970970971,0.045535936381949894,0.968968968968969,0.9700612138279561,0.9685905488501821,0.9757433489827856,0.9715335169880626,5e-05
19,0.04802517004602142,0.9719719719719719,0.06109045647925466,0.9679679679679679,0.9693281442370458,0.9679107976869559,0.9705370162063076,0.969953424498879,5e-05
20,0.04704108021200313,0.9719719719719719,0.05160319126895342,0.9669669669669669,0.9681296792362113,0.9665641326469679,0.9737263084680925,0.9696142423415152,5e-05
21,0.042694929150418476,0.9724724724724725,0.048709823840219074,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,5e-05
22,0.045153767585482084,0.9767267267267268,0.04186704546117005,0.968968968968969,0.9701818649187071,0.9687518634887056,0.9736519607843136,0.9712853349216987,5e-05
23,0.03732877217445803,0.9764764764764765,0.05637552667905173,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,2.5e-05
24,0.04063176712504463,0.972972972972973,0.04630869202668236,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,2.5e-05
25,0.03504300796626751,0.9767267267267268,0.046557335061308096,0.9769769769769769,0.9776196557805754,0.9767375476187736,0.9809178743961352,0.9771424316878863,2.5e-05
26,0.037376590849578055,0.9774774774774775,0.049465260148989276,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,2.5e-05
27,0.037418232224777366,0.9764764764764765,0.03949367091915747,0.970970970970971,0.9720346574058488,0.9706717921932181,0.976984126984127,0.9733700642791552,2.5e-05
28,0.04090942581140288,0.9732232232232232,0.04142459464296576,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,2.5e-05
29,0.0354736982754633,0.9764764764764765,0.04623965769315396,0.968968968968969,0.9700612138279561,0.9685905488501821,0.9757433489827856,0.9715335169880626,2.5e-05
30,0.03872377594872729,0.9754754754754755,0.05438633870852095,0.968968968968969,0.9700612138279561,0.9685905488501821,0.9757433489827856,0.9715335169880626,2.5e-05
31,0.034571564168289055,0.9769769769769769,0.040797755966361364,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,1.25e-05
