Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,3.3243363600781426,0.09004024144869216,2.585731741730074,0.21514745308310992,0.1778123678406803,0.17064881359820974,0.27698696102644127,0.2208618930598283
1,2.5960035558557606,0.24396378269617705,2.133701196944106,0.3257372654155496,0.2925044574814291,0.27616843468413654,0.3734861166987826,0.34209051141348684
2,2.1456874654966263,0.352112676056338,2.047910406017656,0.3719839142091153,0.347555589058103,0.333888678318872,0.3740323817610078,0.3879192478505614
3,1.9164953350341216,0.4134808853118712,2.110298831595093,0.40281501340482573,0.37406821977569377,0.358715150161602,0.43550528829473734,0.42001830772097953
4,1.7586719602006622,0.4398054996646546,1.6752712795705642,0.450402144772118,0.4223907995505002,0.40634495806799376,0.42234389054735105,0.46592611497317155
5,1.637229384918148,0.4704896042924212,1.616139378786916,0.4879356568364611,0.4755018594362593,0.4575728369874969,0.5235253500109229,0.5046123357920357
6,1.5575533637078636,0.4859154929577465,1.4272786145561671,0.5006702412868632,0.4766455560258116,0.45937993117770953,0.4910818982229461,0.5198289458097725
7,1.4508288991290859,0.5103957075788061,1.4986756798308298,0.5033512064343163,0.48404433769206373,0.4695655476469274,0.5438586171443511,0.5201340531478389
8,1.4011347741550704,0.5266599597585513,1.4023083922463837,0.5288203753351206,0.520294006634944,0.5034677037523221,0.5501361988834227,0.5497295082633656
9,1.3393468721766626,0.545774647887324,1.3957478865148873,0.5388739946380697,0.5287895150752874,0.5126831642564704,0.5999220294277235,0.5550754531644383
10,1.2769413919698405,0.5605298457411133,1.2584497007218642,0.5549597855227882,0.5550607826315663,0.5401644733364546,0.6096829695729487,0.5689932553396488
11,1.2191092960460275,0.579309188464118,1.2880123994254387,0.5603217158176944,0.5357333909527042,0.5217395696457632,0.5651917476025081,0.5762139614758325
12,1.1711304459297975,0.5905432595573441,1.2220937994418029,0.5971849865951743,0.5731500093727818,0.5578550138068925,0.6426840128221748,0.6079517014756509
13,1.1323551894880777,0.5969148222669349,1.1867107362439606,0.5851206434316354,0.5975075663820675,0.5848172674439275,0.6493242656321127,0.600775300827167
