Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,10.615425580943855,0.051643192488262914,9.452247061774175,0.07975871313672922,0.06919509183808832,0.07079239464996684,0.11664706821838022,0.0775487410935201,0.0001
2,9.041631408380551,0.06287726358148893,6.403974986907304,0.06970509383378017,0.06016890942720954,0.06143024964963982,0.09344521973494856,0.07122686837032362,0.0001
3,7.040561702889456,0.06052984574111335,4.176993655455336,0.08847184986595175,0.0688586010214921,0.06874880563744508,0.10093511324791589,0.09047467856950787,0.0001
4,4.112128241041376,0.06472166331321261,44.98700737122237,0.10991957104557641,0.07383735807225468,0.07503661309795737,0.10823883244656599,0.10762978815969423,0.0001
5,3.361283345961235,0.12642521797451375,4.550879709202866,0.23726541554959785,0.20701270621388848,0.20705622091997541,0.25475622327967035,0.238347810206623,0.0001
6,3.114520166681406,0.1710261569416499,3.7115811440324658,0.1970509383378016,0.19149573461842195,0.18797572816470104,0.2714714768380873,0.20783745817948923,0.0001
7,2.9407326905700204,0.20959087860496312,3.6659242892712753,0.2680965147453083,0.24461227570795654,0.243378863463337,0.33466526726594703,0.27139447656194626,0.0001
8,2.669758589474808,0.25720992622401073,2.7287209828087096,0.3646112600536193,0.34361575189369165,0.3384493036626588,0.3816688560968106,0.3697576277419649,0.0001
9,2.4713557021558725,0.30885311871227367,4.469936779732679,0.443029490616622,0.41981807234214286,0.41345472129139166,0.4417916114583579,0.4535120192392348,0.0001
10,2.2147564860254447,0.3846411804158283,1.7247330036798327,0.4785522788203753,0.46606947132801735,0.45991816105414995,0.5263976922001169,0.485771518483964,0.0001
11,1.9757850371740913,0.4505365526492287,1.3393645712646378,0.6172922252010724,0.6068898522402317,0.6022526447396592,0.6599312684089733,0.622850520721534,0.0001
12,1.7530909045471352,0.506203890006707,1.5406278301349994,0.6105898123324397,0.5975991570273216,0.5964132876374078,0.6928032413315082,0.6148176472140127,0.0001
13,1.5643291750292783,0.5539906103286385,2.5295211061355896,0.6025469168900804,0.6062392514271434,0.5910338272993937,0.6887427485418001,0.6195843566360251,0.0001
14,1.4067108594483897,0.5949027498323273,1.2932177655841723,0.703083109919571,0.6903294671273901,0.6896925415832118,0.7388740938961932,0.7017748271147821,0.0001
15,1.2697431494944555,0.630784708249497,1.6249699081142008,0.7017426273458445,0.6843117212391184,0.679746806374721,0.7253090926280914,0.7083177805329508,0.0001
