Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,1.0358643566581744,0.6063563563563563,0.3258682956825942,0.8338338338338338,0.802330325584067,0.7928552199955701,0.7780680492037654,0.8414933278198758,0.0001
2,0.2926990220505461,0.8718718718718719,0.20292362083890475,0.8878878878878879,0.8781851015916565,0.8715647824765692,0.9249503181351648,0.8953142469988475,0.0001
3,0.2153369361310522,0.913913913913914,0.15235787918492133,0.9329329329329329,0.9318691600902554,0.9305327348870398,0.9327316406141447,0.9341987417892095,0.0001
4,0.17094239156746358,0.9366866866866866,0.39348948996746186,0.924924924924925,0.9193364768963873,0.9169336363882252,0.9526825122680046,0.9250948578387317,0.0001
5,0.17264963402274103,0.9416916916916916,0.29684966625819836,0.9359359359359359,0.9357627604062364,0.9330820674488965,0.9537871478874218,0.9405513461646948,0.0001
6,0.14610161700994884,0.9481981981981982,0.07255592529934972,0.9619619619619619,0.963441653908769,0.9619765399717645,0.9635306992258693,0.9637042161314007,0.0001
7,0.12385117573792993,0.95995995995996,0.08937348659565415,0.9679679679679679,0.9691191640877176,0.9676082191805463,0.9743503147758467,0.9705325159870615,0.0001
8,0.1396478264685762,0.9572072072072072,0.0797236726570952,0.963963963963964,0.9650786483028523,0.9633293261651807,0.9727891156462584,0.9669421487603306,0.0001
9,0.10119636674514502,0.963963963963964,0.10452525154006848,0.958958958958959,0.9599563953104351,0.9584367254263056,0.9680487969721546,0.9605331667187337,0.0001
10,0.10441472739326144,0.9634634634634635,0.08590609787767595,0.974974974974975,0.9757248537736343,0.9747586365912009,0.9783636550519067,0.9753058843967933,0.0001
11,0.11386090870509405,0.9597097097097097,0.05554501359181459,0.965965965965966,0.9673723310086947,0.965839266412567,0.9693984665642138,0.9681996045632411,0.0001
12,0.09674194140766429,0.9674674674674675,0.055110175967269914,0.9619619619619619,0.9635026047968815,0.9618990562566966,0.9658450444854559,0.9643059487905494,0.0001
13,0.08046200025015551,0.968968968968969,0.07100351263991186,0.9679679679679679,0.9689762038532401,0.9679559385439054,0.969069570226149,0.9689693503126864,0.0001
14,0.08642136329267547,0.964964964964965,0.07528903967032033,0.9669669669669669,0.968195870940969,0.9666616382956252,0.9745370370370371,0.9696319591733911,0.0001
15,0.09605682789731822,0.9684684684684685,0.07091012661417469,0.963963963963964,0.9650728522318482,0.9634923141376256,0.9716832767882386,0.9665849259864403,0.0001
16,0.10371921466864968,0.9657157157157157,0.08304624841306588,0.963963963963964,0.9651184850469379,0.9634924121863763,0.9717068973475735,0.9666516527071557,0.0001
17,0.05301703081149724,0.9724724724724725,0.04422963090256059,0.968968968968969,0.9701675150896334,0.9686857772345129,0.9747691011789412,0.9713857791090292,5e-05
18,0.06164368170844185,0.9742242242242243,0.052761270690206266,0.970970970970971,0.9722097075570658,0.9709500884403037,0.9725171079312095,0.9719991329001787,5e-05
