Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,1.7143935536456716,0.3541041041041041,0.6657887366712093,0.7487487487487487,0.7075614421193436,0.6987966156320407,0.7071931068437117,0.753473499208297,0.0001
2,0.45166342389768455,0.8190690690690691,0.3001506187403575,0.8538538538538538,0.8235010424940309,0.814148249675121,0.9106460036589161,0.861880927822093,0.0001
3,0.25777954823075794,0.8836336336336337,0.1740982637758716,0.928928928928929,0.9246241687861088,0.9241103643818215,0.927225128692634,0.929535556551785,0.0001
4,0.18810983203265177,0.9246746746746747,0.22588577155349776,0.9359359359359359,0.9315810583006923,0.9302240418124095,0.9548134653776247,0.9357474313807097,0.0001
5,0.15848316944845225,0.9376876876876877,0.345834126355825,0.9119119119119119,0.91509544399235,0.9112624823203461,0.9500210437710438,0.9176771241676001,0.0001
6,0.1282526871811653,0.9527027027027027,0.08009879253875989,0.958958958958959,0.9605534528541776,0.9590270053736237,0.9609768550034037,0.9606554667473132,0.0001
7,0.10928510728081392,0.9604604604604604,0.09304748543545975,0.95995995995996,0.9607221105353285,0.9594069987526165,0.9658048038706727,0.9624010139474056,0.0001
8,0.10060928497915467,0.960960960960961,0.0597470535958746,0.972972972972973,0.9738340946258389,0.9727824593329584,0.9758986928104575,0.9734693371057007,0.0001
9,0.08700180551196027,0.9647147147147147,0.10032121198503045,0.94994994994995,0.9507774148015307,0.9481575478725879,0.9651175213675214,0.9540213071991028,0.0001
10,0.06931022326190506,0.9674674674674675,0.06164141918031601,0.965965965965966,0.9670186726951824,0.965923506488908,0.9670655273866825,0.9671661096215922,0.0001
11,0.07102384746235749,0.964964964964965,0.05894499143777648,0.965965965965966,0.9670806623931624,0.9654444107569107,0.9739463601532568,0.9687786960514233,0.0001
12,0.06778970165875445,0.9682182182182182,0.04706378551926332,0.975975975975976,0.9764570459902111,0.9756925760674983,0.9804172477546054,0.9759809556808674,0.0001
13,0.06384951432658602,0.9692192192192193,0.05047826870043082,0.974974974974975,0.9757248537736343,0.9747586365912009,0.9783636550519067,0.9753058843967933,0.0001
14,0.056163850212322466,0.9684684684684685,0.07141452259546577,0.9679679679679679,0.9690705328500605,0.9675451979913923,0.9751359751359752,0.9706152433425161,0.0001
15,0.0604780853438,0.9724724724724725,0.0463153259095875,0.968968968968969,0.970132661330602,0.9689821928635532,0.9701608241463313,0.9702308596404191,0.0001
16,0.06596492332032436,0.9672172172172172,0.04496194795113115,0.974974974974975,0.9757248537736343,0.9747586365912009,0.9783636550519067,0.9753058843967933,0.0001
17,0.05740192429884899,0.9697197197197197,0.04147334564079438,0.973973973973974,0.9745491675316236,0.9735707455005701,0.979565772669221,0.9740567013294287,0.0001
18,0.0595574151767245,0.968968968968969,0.037108766009388776,0.978978978978979,0.979519386590495,0.9787201082246767,0.9835680751173709,0.9789789789789789,0.0001
19,0.055863602556953496,0.9719719719719719,0.06404934750723078,0.965965965965966,0.9668837012969126,0.9655993679146537,0.9721963830516462,0.9683860396137809,0.0001
20,0.055328337817863296,0.9707207207207207,0.044953456278799875,0.974974974974975,0.9755843542994528,0.9747350782144397,0.9789947974730584,0.9750136721464818,0.0001
21,0.04853568403125245,0.9732232232232232,0.04297015800043346,0.975975975975976,0.9763620671696204,0.9755039705568699,0.9802707300425809,0.9760587033314305,0.0001
22,0.05487349127533112,0.9717217217217218,0.060115448421993734,0.9669669669669669,0.9683436402730108,0.9671088793551511,0.9745370370370371,0.9691125451963464,0.0001
23,0.058428378433148534,0.9712212212212212,0.0399691383694053,0.977977977977978,0.9785688492513374,0.9777283140596571,0.9822305354220249,0.9780607053334326,0.0001
24,0.05288978728767406,0.9714714714714715,0.055085933052471094,0.972972972972973,0.9735356185478812,0.9725233703446216,0.9789211001380482,0.9730557003284276,0.0001
25,0.03972435430179038,0.975975975975976,0.03740324585644407,0.977977977977978,0.9785688492513374,0.9777283140596571,0.9822305354220249,0.9780607053334326,5e-05
26,0.03913979855089521,0.977977977977978,0.05047446697223222,0.970970970970971,0.9720346574058488,0.9706717921932181,0.976984126984127,0.9733700642791552,5e-05
27,0.03545811841407313,0.975975975975976,0.04696467064772059,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,5e-05
28,0.03772412059133858,0.9757257257257257,0.03585863042150686,0.9769769769769769,0.9775688519800659,0.976693451865122,0.9815510346026779,0.9770597043324316,5e-05
29,0.03725679776181761,0.9742242242242243,0.04278815328586143,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,5e-05
30,0.04199789609829322,0.9744744744744744,0.04497917684578624,0.96996996996997,0.9710492163322352,0.9696327054817621,0.9763593380614657,0.9724517906336089,5e-05
31,0.03847531542019793,0.9764764764764765,0.04691198032386319,0.968968968968969,0.9701462179467223,0.9687029141778372,0.9742864974132319,0.9713680622771531,5e-05
32,0.04170811351731869,0.9734734734734735,0.039090539863082543,0.975975975975976,0.9766716943187532,0.9757476933947522,0.9796291998659138,0.9762241580423399,5e-05
33,0.03445571944992396,0.977977977977978,0.04268091302752782,0.970970970970971,0.9720346574058488,0.9706717921932181,0.976984126984127,0.9733700642791552,2.5e-05
