Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,0.9771244860021921,0.634009009009009,0.45725841899778275,0.790990990990991,0.7574670528358859,0.7473650946318097,0.8148531631290179,0.7976166532909448
1,0.43048302937827637,0.8031531531531532,0.3809808493640928,0.7900900900900901,0.7894014685817927,0.7783206045264603,0.8015239376654897,0.8032111623439722
2,0.34745816944251345,0.829954954954955,0.2957512403183489,0.8306306306306306,0.8394328443127368,0.8307158910139062,0.8717105396869682,0.8378134537591692
3,0.3055379009409895,0.8495495495495495,0.239194171671555,0.8567567567567568,0.8476806924440442,0.8319581580848393,0.861039361028058,0.870578947815206
4,0.27671117467853346,0.8587837837837838,0.28405636038615695,0.8522522522522522,0.8275733609152083,0.8188389520703749,0.8060521794176163,0.8605627925429905
5,0.27265796486180105,0.8614864864864865,0.3480161680943764,0.8387387387387387,0.8293745565027992,0.8129509090570407,0.8720722118223824,0.8523874784219612
6,0.27362360007617015,0.8556306306306306,0.268846660193125,0.8774774774774775,0.8803136570434871,0.8731488763900419,0.8888059445830022,0.8836595396940223
7,0.25828718903321846,0.8668918918918919,0.3518835449680995,0.8423423423423423,0.8425158159406069,0.8348000988559948,0.8376918777539439,0.8506937152601202
8,0.26315618353890624,0.8650900900900901,0.21635363515338554,0.863063063063063,0.8412703445360389,0.8245976794803682,0.8177648578811368,0.8798502264019504
9,0.24612626514048824,0.8664414414414414,0.21522421766600483,0.8648648648648649,0.8413330573915744,0.8247355567853298,0.8154547948964194,0.8826105886450714
10,0.24741902766560878,0.8677927927927928,0.22310334864527245,0.8747747747747747,0.850808432844038,0.8417296097209781,0.8393307189542483,0.8779920299722279
11,0.24991790328782706,0.8707207207207207,0.25993219801997003,0.863063063063063,0.8397843280960844,0.8232322925382013,0.8145425057440194,0.8808594307706633
12,0.23372228227192685,0.8722972972972973,0.21909076147025616,0.8603603603603603,0.8377922188566147,0.821232017578716,0.8140895522388061,0.8781155147534457
13,0.23456079059528767,0.8759009009009009,0.19693789719067117,0.8738738738738738,0.8735342974428528,0.8643962156293765,0.8899222043841618,0.8789867249324402
14,0.21888958904771733,0.8671171171171171,0.214316862560769,0.8576576576576577,0.8680146132951106,0.8556422064397091,0.8759865689865689,0.8702090275340533
15,0.23100758884587733,0.8700450450450451,0.19217848455245032,0.8801801801801802,0.8560536371847427,0.8468950559675217,0.8463185777139266,0.8830691530691531
16,0.2235708196560358,0.8725225225225225,0.21663181835426223,0.863063063063063,0.8662697054650972,0.8573108690213763,0.8760694086466216,0.8683107342564493
