Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,0.7115077630319743,0.6756756756756757,0.40205022276495583,0.8033033033033034,0.7695779645610106,0.7424416636672456,0.7426170153596029,0.8271469271469272
1,0.2970905629517856,0.847972972972973,0.29417158667461707,0.8393393393393394,0.8272350381669679,0.8072277877912373,0.9188480933763953,0.8594678870269421
2,0.2681885771412614,0.881006006006006,0.15764635183919262,0.9279279279279279,0.9344196474457807,0.9282606785786712,0.937971844746425,0.9347248260634086
3,0.23657124753737782,0.9024024024024024,0.1328795406121084,0.9324324324324325,0.9381431732360718,0.9320125167738382,0.9417702527063216,0.939711061758306
4,0.21217456420613057,0.9181681681681682,0.10800810719153824,0.948948948948949,0.9533190827785968,0.948772691935947,0.9555264383880736,0.9544832536958522
5,0.17808229172245826,0.9309309309309309,0.0830205805119656,0.9519519519519519,0.9558777263340442,0.9516987305646121,0.9572382705560276,0.9571079256118628
6,0.17042232766504398,0.9403153153153153,0.11552016144785934,0.9534534534534534,0.9569098407599497,0.9530895134753115,0.9602339207901008,0.9587567579693564
7,0.145110033232909,0.9380630630630631,0.09733520322431416,0.9519519519519519,0.9555582366464915,0.9513527643587365,0.9615172583588905,0.9550889472149314
8,0.11963080356493039,0.948948948948949,0.1307547662284296,0.9534534534534534,0.9574436961646441,0.9530928467583489,0.9631018518518518,0.959093254368845
9,0.12156848655727649,0.9478228228228228,0.08893806031018778,0.9519519519519519,0.9559426155626767,0.9516532597986587,0.95792877853917,0.9572200910783589
10,0.1418080805369244,0.9485735735735735,0.10935352255361241,0.9504504504504504,0.9543591749281548,0.9500637066403047,0.9577314814814816,0.9538887767234224
11,0.12423379648015137,0.9474474474474475,0.09830878306191149,0.948948948948949,0.953319783197832,0.9486443760834005,0.9540721439166687,0.9542589227628598
12,0.10507643250688503,0.9512012012012012,0.1141460455877508,0.948948948948949,0.952405692040629,0.9481629812075578,0.9573573503874891,0.9523521098324248
13,0.10725677173142911,0.963963963963964,0.08013188619439049,0.9534534534534534,0.957592577019034,0.953319579776564,0.96010348583878,0.9586445925028603
14,0.09732283950862625,0.9564564564564565,0.0660796781451347,0.960960960960961,0.9642493594548802,0.9606069780088292,0.9684215595623362,0.9657670996253674
15,0.10223655885203554,0.9519519519519519,0.0680232064785655,0.9474474474474475,0.9521785632290108,0.9474130168604945,0.95314889788574,0.9528344213383585
16,0.08644574840431866,0.9557057057057057,0.07884785310504444,0.954954954954955,0.9587966774263209,0.9546153091654123,0.9620686680469289,0.9601812593938579
17,0.10995350567616173,0.954954954954955,0.10412194150426901,0.9504504504504504,0.9546133480560336,0.9499837148642107,0.9589782366847448,0.9562442515198422
18,0.1052365585872796,0.9542042042042042,0.14199295704060103,0.9504504504504504,0.9541454172258624,0.94985242446204,0.9594337758811443,0.9536644457904301
19,0.10308092744338954,0.9523273273273273,0.07042771411579016,0.9594594594594594,0.9629748276036486,0.9592031376523292,0.9678495811470128,0.9644547636673622
20,0.08677116113010129,0.9553303303303303,0.09185014000513528,0.9534534534534534,0.9567605883395357,0.9527549878427073,0.9638634630053394,0.9561769522399444
21,0.07938143446752931,0.9583333333333334,0.07131095391582792,0.9579579579579579,0.9609912070343726,0.957370319960248,0.9677181988653896,0.9603382910469525
22,0.07900927645929605,0.9598348348348348,0.13948054981033864,0.9504504504504504,0.9540780536212295,0.9498069938468933,0.9600236406619386,0.9535522803239339
23,0.1152923115404884,0.9534534534534534,0.10216114937555772,0.9444444444444444,0.9494527028918563,0.9444528428655412,0.9498027082772845,0.9498732530228594
24,0.07443588297946645,0.9590840840840841,0.10739252446850679,0.9459459459459459,0.9505505640748497,0.9458144897582849,0.9514327783440933,0.9502882652488952
