Metric,Value
Best_Model_Val_Loss,0.7118078130616662
Best_Model_Val_Acc,0.7917917917917918
Best_Model_Val_F1_Macro,0.7877342677429583
Best_Model_Val_F1_Weighted,0.7911064534778921
Best_Model_Val_Precision,0.7904556903999554
Best_Model_Val_Recall,0.7879729218085769
Training_Process_Best_Acc,0.7917917917917918
Training_Process_Best_F1_Macro,0.7877342677429583
Training_Process_Best_F1_Weighted,0.7911064534778921
