Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,1.248017455998767,0.4103250099088387,0.9562131649331201,0.5422116527942925,0.5069024116749858,0.5025895478445992,0.5438501734784826,0.5464715312394879
1,0.855340976297572,0.6075108997225526,0.7130848571092268,0.6738010305192231,0.637838335642632,0.6399224247209665,0.6738160458056569,0.6717362384190864
2,0.6592608826757422,0.6863852556480381,0.5502987645472153,0.7439556084026953,0.7447621878968192,0.7433138164307196,0.7474480434434863,0.7442941562627979
3,0.5310024250469948,0.7414783987316687,0.49722396356018284,0.7415774871185097,0.7417966645245864,0.7377212225212508,0.767819723255719,0.7473559118065047
4,0.4517546821556832,0.773979389615537,0.40890022244634505,0.7827982560443916,0.7874608162503057,0.785345655047191,0.7904222329792279,0.7850981026679007
5,0.40510287523127964,0.7916171224732461,0.41314895936771284,0.785176377328577,0.7684224742975703,0.7685461799540921,0.8200047094183835,0.782824424656376
6,0.3627157084726494,0.8109393579072532,0.378611498476961,0.7982560443915973,0.8045623674818984,0.8029569611908223,0.8156639257134245,0.7987957325286974
7,0.3370325277587502,0.8263971462544589,0.3236992948134489,0.8212445501387238,0.8182946453876875,0.8173086398436789,0.8269098158141894,0.8207965608287727
8,0.29974868062222393,0.8381886642885454,0.3116163306787044,0.8367023384859295,0.8358916206350434,0.8348111709565935,0.84141258749675,0.8369870638877177
9,0.2800538056927088,0.8511692429647245,0.29860511056701594,0.8256044391597305,0.8220848640550791,0.8189365268831054,0.8288997240813594,0.8311328046967361
10,0.25923096138921975,0.8569163694015062,0.2982145806957225,0.8307570352754657,0.8278497279161499,0.8265030068065441,0.8293644944734477,0.8318387847310061
11,0.2534267036657538,0.8569163694015062,0.2931446720008986,0.8418549346016647,0.8428985457017693,0.8415109096302213,0.8453175719762103,0.8424380339832938
12,0.24543074944990845,0.8586008719778042,0.28348935518083695,0.8505747126436781,0.8487202272086412,0.8476355192220929,0.8545555884498803,0.8508263434244977
13,0.23610711729496411,0.8648434403487911,0.253987175585257,0.8505747126436781,0.8524663484872667,0.8511094083072115,0.8550304962108196,0.8513409892092234
14,0.2242486639836288,0.8664288545382481,0.2996966270398337,0.8370986920332937,0.8366627550043055,0.8337833430647015,0.8594872290890487,0.8418900069370588
15,0.2236006411485058,0.8685097106619104,0.2626427250289464,0.8537455410225921,0.852413542402805,0.8517344690172751,0.874605062426645,0.8521333691998196
16,0.20976999879271765,0.8733650416171225,0.2776742040450814,0.8509710661910425,0.8530392884049818,0.8523378945795201,0.8758301538877671,0.8487323316286164
17,0.21002064463287656,0.8744550138723741,0.24187416238474507,0.8501783590963139,0.8533910897174749,0.8516007775541317,0.8557325173306012,0.8518038739046977
18,0.20053067321836707,0.8779231074118113,0.32534276743572726,0.8430439952437574,0.8400196858423918,0.8393975699206433,0.8681612485238419,0.8404577921205526
19,0.210828067060053,0.8760404280618311,0.2694347538525545,0.8493856520015854,0.8511695111648718,0.8490446411842777,0.8534338298836049,0.8525151247239288
20,0.20498961235171298,0.8780221957986524,0.26640774876054646,0.8581054300435988,0.8561952075912828,0.8554890834146865,0.8745613957663867,0.8566545581248304
21,0.2010622271893785,0.879013079667063,0.25935157829645744,0.8418549346016647,0.8424144543030965,0.8398014855550745,0.8471227390729948,0.8461048243552881
22,0.19956414475901654,0.8786167261196988,0.27787427955507477,0.8458184700753072,0.8438148044685109,0.8408611056564593,0.8581187531582571,0.8509691734623042
23,0.196749218284597,0.8783194609591756,0.28832685696462146,0.8604835513277844,0.8623406624329055,0.8614840805096817,0.8766137670250387,0.8590891706009585
24,0.19152172390677266,0.8795085216012684,0.2654166995297474,0.8672215616329766,0.8642524324159204,0.8637401672717862,0.8946796221346771,0.8649630667659507
25,0.1910894641720228,0.885354736424891,0.3031360725931163,0.8426476416963932,0.8412844509270112,0.838553358257215,0.8446091120453225,0.8471581698428958
26,0.19144499524209932,0.882084819659136,0.2980072863909852,0.8497820055489497,0.8514564989513588,0.849303964218864,0.8555838526267887,0.8526277240676101
27,0.1969017559671046,0.8857510899722553,0.25028255149792833,0.8517637732857709,0.8533579254777411,0.8511023059578884,0.8553188265709238,0.8548433908856403
28,0.19023016854277316,0.8871383273880301,0.23660390128534806,0.8541418945699564,0.8560265364352185,0.8537305159571486,0.8618821757189593,0.8573116023614675
29,0.1923641014899959,0.8830757035275466,0.24941291722735756,0.8478002378121284,0.8439418732395371,0.840758237429952,0.8561736584724645,0.8533705447191486
30,0.1808856864618771,0.8914982164090368,0.29071112308663,0.8529528339278637,0.8428401259986401,0.8391899517323053,0.8745746933109751,0.8600028770003776
31,0.17843422794915967,0.8925881886642886,0.317848368444704,0.8624653190646057,0.8611137200907322,0.8607131678478561,0.9005888394690038,0.8589560815623407
32,0.18030935093896136,0.8904082441537852,0.2510233019635006,0.8620689655172413,0.8560154761258266,0.8528793604244439,0.8748878131932063,0.8681609336054665
33,0.18294542876086745,0.8895164486722156,0.31412503260863456,0.8620689655172413,0.8605767388219266,0.8593082855829464,0.8632331290029741,0.8631302233867162
34,0.1837793229634572,0.8924891002774474,0.26581652972941533,0.8466111771700356,0.847708514975032,0.8452175783878861,0.854484343988608,0.8503563118571906
