Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall
0,0.686867662283257,0.722972972972973,0.341969317990121,0.8153153153153153,0.8033495702639813,0.7877342857212665,0.8994886606760805,0.8250517139354564
1,0.34322345477719773,0.8652402402402403,0.2203105971704732,0.9084084084084084,0.9172284239286711,0.9093060674554266,0.9195846001842404,0.9167610270435652
2,0.3220320532375743,0.8836336336336337,0.20670256164135978,0.9099099099099099,0.9180084745762711,0.909945098292556,0.9222185222185222,0.9187627564653966
3,0.23796251784318623,0.9121621621621622,0.5076460279011046,0.8513513513513513,0.8352840199816138,0.8224827538059876,0.9230976562683545,0.858873089581751
4,0.21401200040398344,0.9147897897897898,0.3327811523927569,0.8948948948948949,0.9032581188701453,0.8945038915078328,0.9079902596663708,0.9024748226230394
5,0.17612523448324952,0.9305555555555556,0.16569953425097692,0.9309309309309309,0.9371415770609319,0.9308659465917529,0.9382332410097053,0.9378378984678198
6,0.1769145966302941,0.9343093093093093,0.19014945093120683,0.9294294294294294,0.9354006477960851,0.929225499263522,0.9363652868554829,0.9351795769118604
7,0.1637395384587192,0.9365615615615616,0.2305399080837619,0.9159159159159159,0.9232024890252739,0.9158535981320791,0.9243601874380464,0.9228316671577441
8,0.2040388583214908,0.9271771771771772,0.13591226283768998,0.9444444444444444,0.9482639067970958,0.9434902951845549,0.9561087061087061,0.9478542746259282
9,0.15563528615044436,0.9376876876876877,0.12076388553203654,0.9369369369369369,0.9424334344455678,0.9368774234294963,0.9427143146659461,0.9423020840343675
10,0.15235470460237388,0.9440690690690691,0.206365906119888,0.9384384384384384,0.9436357805517379,0.9380323323316427,0.9462080521507598,0.9450725710568232
11,0.13883390971256412,0.93993993993994,0.2179686278672073,0.9369369369369369,0.940508533611982,0.9351181902906042,0.9539498598803302,0.9405074365704286
12,0.1371509462787588,0.9470720720720721,0.12182610402385678,0.9504504504504504,0.9547470115155704,0.9501371682417358,0.9594264936021357,0.9562442515198422
13,0.12788783058739753,0.9429429429429429,0.15585113846205248,0.9474474474474475,0.9512949053558494,0.9467649934739777,0.9571394799054374,0.9508154429414272
14,0.13557471175995944,0.9470720720720721,0.11817638972235121,0.9444444444444444,0.9494527028918562,0.9444341797075485,0.9500718390804598,0.9499854184893556
15,0.14880396275772959,0.93993993993994,0.1244330202928615,0.948948948948949,0.9532377344877344,0.9484309796809797,0.9602823947448395,0.9551562464948292
16,0.09807329982235313,0.9538288288288288,0.14461209628477326,0.9354354354354354,0.9415343902256891,0.9357837917123982,0.9419191919191919,0.9412859026105901
17,0.14570013651743946,0.9448198198198198,0.11597124284222624,0.9459459459459459,0.9499575078855559,0.9453093354825532,0.9571729658046793,0.9493027172508414
18,0.10363440227465569,0.9534534534534534,0.15203326403624765,0.9474474474474475,0.9518940994226165,0.946958111470152,0.9583682788183766,0.9537317450703279
19,0.11261402332732406,0.9523273273273273,0.10837752484850227,0.948948948948949,0.952518315018315,0.9481284856284856,0.9599942541119012,0.9520156134329363
20,0.11718189749560151,0.9504504504504504,0.2146025014068404,0.9294294294294294,0.9348452825940977,0.9288779402619546,0.9358079585871901,0.9350674114453642
21,0.10782650791890241,0.948948948948949,0.1232459615341665,0.948948948948949,0.9526321799703096,0.9482353885231585,0.9590305965012225,0.9521277788994325
22,0.11681096992080843,0.9496996996996997,0.15520028505851818,0.9429429429429429,0.9478948024598716,0.9426740295895268,0.9510756480338566,0.9492175091989822
