Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_F1_Macro,Val_F1_Weighted,Val_Precision,Val_Recall,Learning_Rate
1,1.735002569376945,0.3300800800800801,1.070951890155673,0.6046046046046046,0.5321781226217694,0.519593616980405,0.5066259211792701,0.6157660583311578,0.0001
2,0.8026687454680929,0.683933933933934,0.48120941872755063,0.8168168168168168,0.788694115384486,0.7835273492320384,0.773028826834594,0.818810209663913,0.0001
3,0.3680284753552166,0.8365865865865866,0.23140794199120138,0.8708708708708709,0.8578152573710015,0.8540102624282344,0.869580072138613,0.8723585484414398,0.0001
4,0.24024730772117373,0.8696196196196196,0.209954342414625,0.8788788788788788,0.8444402998079641,0.8414718449270355,0.8265339671222024,0.878773756356179,0.0001
5,0.21247015557876714,0.8808808808808809,0.19421021786006168,0.8848848848848849,0.8503059518016909,0.8473233019328218,0.8329879996546663,0.8847648232475108,0.0001
6,0.1973575845611183,0.8878878878878879,0.20291941764010699,0.8738738738738738,0.8451191472723519,0.8353041891115356,0.8262407959585686,0.8837461054146336,0.0001
7,0.19254232906994317,0.8776276276276276,0.17971871516300597,0.8698698698698699,0.8757967282418188,0.8703189952366908,0.8766317585138031,0.8756184707648829,0.0001
8,0.18249633562025974,0.8853853853853854,0.1803619358498545,0.8688688688688688,0.8658491806619966,0.8582745776351971,0.8729799612152553,0.8771593212462078,0.0001
9,0.18343624245455278,0.8843843843843844,0.16664410809479888,0.8868868868868869,0.8565044021336048,0.8532446582398552,0.8723369387086202,0.8872177963087053,0.0001
10,0.17551898281441833,0.8866366366366366,0.17195486233802512,0.8658658658658659,0.853088432097866,0.8441427103143065,0.8600823045267489,0.8752494906959911,0.0001
11,0.17087851752149802,0.8853853853853854,0.17242683450125332,0.8778778778778779,0.8825668787788944,0.8777991558739167,0.8833333333333333,0.8823805887361801,0.0001
12,0.1670662261712204,0.8861361361361362,0.16800804423651425,0.8848848848848849,0.8853629896245017,0.8813305310726927,0.8878274154408037,0.8881162314525067,0.0001
13,0.16597823678728207,0.8923923923923924,0.1617827180086606,0.8878878878878879,0.8920706126687435,0.8868317289251869,0.893865552719115,0.8936788027697118,0.0001
14,0.16944545682960163,0.8853853853853854,0.16643351817031,0.8778778778778779,0.8487215589735224,0.8386811704686609,0.8299890297016734,0.887905604719764,0.0001
15,0.16224115940777364,0.8888888888888888,0.17238209346060465,0.8698698698698699,0.86634493909817,0.8588801964515701,0.8744629146747792,0.8780175640730671,0.0001
16,0.16414001114945503,0.8958958958958959,0.16433785114179772,0.8888888888888888,0.8539502675480013,0.8508026440037773,0.835727969348659,0.8888888888888888,0.0001
17,0.1678707503003577,0.8936436436436437,0.19818762458649145,0.8758758758758759,0.8453652223348774,0.8353093446605955,0.8246106021647576,0.8857768451783596,0.0001
18,0.16492302195322375,0.8871371371371372,0.1678024329392915,0.8858858858858859,0.8605358241917382,0.857209826313769,0.8780885780885781,0.8864826942059444,0.0001
19,0.16147064017605908,0.8863863863863863,0.16974354209212833,0.8778778778778779,0.8486616620423186,0.8386814402746573,0.8298703212496316,0.887905604719764,0.0001
20,0.15453680261204525,0.8943943943943944,0.16265059904009468,0.8888888888888888,0.8539502675480013,0.8508026440037773,0.835727969348659,0.8888888888888888,5e-05
21,0.15454503635672226,0.8906406406406406,0.16288322496505497,0.8788788788788788,0.8496922578555232,0.8396822478455132,0.8309386973180077,0.8888888888888888,5e-05
22,0.15480312394365145,0.8833833833833834,0.16268713318117806,0.8718718718718719,0.8658717253839205,0.8580590346444005,0.8748479006876939,0.8803927894836986,5e-05
23,0.15798323131858016,0.8836336336336337,0.16422189054820047,0.8788788788788788,0.8496922578555232,0.8396822478455132,0.8309386973180077,0.8888888888888888,5e-05
24,0.1551376708183956,0.8886386386386387,0.16664611736194637,0.8788788788788788,0.8496922578555232,0.8396822478455132,0.8309386973180077,0.8888888888888888,5e-05
25,0.15515810652357173,0.8856356356356356,0.16245001705153844,0.8888888888888888,0.8539502675480013,0.8508026440037773,0.835727969348659,0.8888888888888888,5e-05
26,0.15560404040185108,0.8886386386386387,0.16255300598433678,0.8888888888888888,0.8539502675480013,0.8508026440037773,0.835727969348659,0.8888888888888888,5e-05
27,0.15497019924276553,0.8863863863863863,0.16369699302554364,0.8868868868868869,0.8525646546533527,0.849349272973498,0.8345481678815012,0.8869873310742177,5e-05
28,0.15403762269941762,0.8913913913913913,0.16292942433895952,0.8678678678678678,0.8638388688808857,0.856066390520172,0.8700420058733875,0.8763060581242399,2.5e-05
